Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri,nmo:hasMint^^uri,nmo:hasDenomination^^uri,nmo:hasStartDate^^xsd:gYear,nmo:hasEndDate^^xsd:gYear,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight,nmo:hasMinDiameter,nmo:hasMaxDiameter,nmo:hasDie^^id**1,1__nmo:hasAxis,nmo:hasObverse^^id**2,nmo:hasReverse^^id**3,2__nmo:hasContext,3__nmo:hasContext,2__nmo:hasWear,3__nmo:hasWear,2__nmo:hasCorrosion,3__nmo:hasCorrosion,2__nmo:hasLegend,3__nmo:hasLegend
afe:11986,,nm:ae,,nm:as,,,,,,,,,,,,,,,,,,,
afe:11987,,,,,,,,,,,,,,,,,,,,,,,
afe:11988,,nm:ae,,,100,199,,,,,,,,,,,,,,,,,
afe:11989,,nm:av,nm:rome,nm:aureus,218,222,,,6.0,,,,,,,,,,,,,,
afe:11990,,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:11991,,nm:av,,,527,565,,,1.52,,,,,,,,,,,,,,
afe:11992,,nm:ae,nm:rome,nm:sestertius,153,156,,,24.29,,,,,,,,,,,,,,
afe:11993,,nm:ar,,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11994,,nm:ae,,nm:follis,337,340,,,,,,,,,,,,,,,,,
afe:11995,,nm:ae,,,337,361,,,,,,,,,,,,,,,,,
afe:11996,,nm:av,nm:constantinople,,527,565,-/-//CONOB,,,,,,,,,,,,,,,,
afe:11997,,nm:av,,nm:solidus,527,565,,,,,,,,,,,,,,,,,
afe:11998,,nm:ar,nm:narbo,nm:denarius,-113,-109,,,3.32,,,,,,,,,,,,,,
afe:11999,,nm:ar,nm:lugdunum,nm:denarius,-2,4,,,,,,,,,,,,,,,,,
afe:12000,,nm:av,nm:rome,nm:aureus,164,165,,,,,,,,,,,,,,,,,
afe:12001,,nm:ae,,,172,192,,,,,,,,,,,,,,,,,
afe:12002,,nm:ar,,nm:antoninianus,284,307,,,,,,,,,,,,,,,,,
afe:12003,,nm:ar,,,-99,-33,,,,,,,,,,,,,,,,,
afe:12004,,nm:av,nm:mediolanum,nm:solidus,383,393,M/D//COM,,4.67,,,,,,,,,,,,,,
afe:12005,,nm:av,nm:ravenna,nm:solidus,426,455,R/V//COMOB,,4.35,22.0,22.0,,,,,,,,,,,,
afe:12006,,nm:av,,nm:solidus,474,491,-/-//COHO·,,4.3,22.0,22.0,,,1,1,"etwa VN ZENO REN PAVFC
",zum Teil keine Buchstaben des lateinischen Alphabets,,,,,,
afe:12007,,nm:av,nm:mediolanum,,476,491,-/-/COMOB,,2.3,,,,,,,,,,,,,,
afe:12008,,nm:av,nm:ravenna,nm:solidus,426,455,R/V//COMOB,,,,,,,,,,,,,,,,
afe:12009,,,,,284,306,,,,,,,,,,,,,,,,,
afe:12010,,nm:ae,nm:rome,nm:sestertius,141,161,,,,,,,,,,,,,,,,,
afe:12011,,nm:av,nm:rome,nm:aureus,103,111,,,7.07,,,,,,,,,,,,,,
afe:12012,,nm:ar,nm:rome,nm:denarius,210,210,,,,,,,,,,,,,,,,,
afe:12013,,nm:ar,nm:rome,nm:antoninianus,270,275,-/-//T,,,,,,,,,,,,,,,,
afe:12014,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,291,292,(Z on L)/-//-,,,,,,,,,,,,,,,,
afe:12015,,nm:ar,nm:lugdunum,nm:antoninianus,294,294,-/-//II,,,,,,,,,,,,,,,,
afe:12016,,nm:ae,nm:alexandreia_egypt,,351,355,r/-//ALEB,,,,,,,,,,,,,,,,
afe:12017,,nm:ae,nm:aquileia,nm:follis,337,341,-/-//AQP,,,,,,,,,,,,,,,,
afe:12018,,,,,,,,,,,,,,,,,,,,,,,
afe:12019,,nm:av,,nm:stater,-299,-200,,,,,,,,,,,,,,,,,
afe:12020,,nm:av,nm:rome,nm:solidus,404,408,R/M/COMOB,,3.8,,,,,,,,,,,,,,
afe:12021,,,,,,,,,,,,,,,,,,,,,,,
afe:12022,,nm:ar,nm:rome,nm:denarius,196,211,,,,,,,,,,,,,,,,,
afe:12023,,nm:ae,nm:treveri,nm:follis,296,299,A-B/r//TR od. A-B/*//TR,,,,,,,,,,,,,,,,
afe:12024,,,,,,,,,,,,,,,,,,,,,,,
afe:12025,,,,,98,117,,,,,,,,,,,,,,,,,
afe:12026,,nm:ar,nm:colonia_patricia,nm:denarius,-20,-16,,,,,,,,,,,,,,,,,
afe:12027,,nm:ar,nm:rome,nm:denarius,14,37,,,,,,,,,,,,,,,,,
afe:12028,,nm:ar,nm:rome,nm:denarius,78,79,,,,,,,,,,,,,,,,,
afe:12029,,nm:ar,nm:rome,nm:denarius,69,79,,,,,,,,,,,,,,,,,
afe:12030,,,,,,,,,,,,,,,,,,,,,,,
afe:12031,,nm:ae,nm:rome,nm:dupondius,114,117,,,,,,,,,,,,,,,,,
afe:12032,,nm:ar,nm:lugdunum,nm:antoninianus,259,268,,,,,,,,,,,,,,,,,
afe:12033,,nm:ae,nm:alexandreia_egypt,nm:follis,297,298,Delta/-//ALE,,,,,,,,,,,,,,,,
afe:12034,,nm:ar,,nm:denarius,-211,-27,,,,,,,,,,,,,,,,,
afe:12035,,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:12036,,nm:ae,nm:rome,nm:as,87,87,,,,,,,,,,,,,,,,,
afe:12037,,nm:ae,nm:rome,nm:as,10,11,,,,,,,,,,,,,,,,,
afe:12038,,nm:ae,nm:lugdunum,,378,383,-/-//LVGS,,,,,,,,,,,,,,,,
afe:12039,,nm:ae,nm:rome,nm:sestertius,231,231,,,,,,,,,,,,,,,,,
afe:12040,,nm:ae,nm:rome,nm:sestertius,161,176,,,,,,,,,,,,,,,,,
afe:12041,,nm:ae,,,172,192,,,,,,,,,,,,,,,,,
afe:12042,,,,,,,,,,,,,,,,,,,,,,,
afe:12043,,nm:ae,nm:rome,nm:sestertius,140,144,,,17.7,,,,,,,,,,,,,,
afe:12044,,nm:ae,nm:rome,nm:sestertius,240,240,,,11.82,,,,,,,,,,,,,,
afe:12045,,nm:ae,,nm:sestertius,,,,,13.82,,,,,,,,,,,,,,
afe:12046,,nm:ae,,nm:as,,,,,10.07,,,,,,,,,,,,,,
afe:12047,,nm:ae,,nm:as,,,,,9.72,,,,,,,,,,,,,,
afe:12048,,nm:ar,,,-99,-33,,,0.4,,,,,,,,,,,,,,
afe:12049,,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:12050,,nm:ar,,nm:denarius,193,211,,,,,,,,,,,,,,,,,
afe:12051,,nm:ar,nm:rome,nm:antoninianus,240,240,,,,,,,,,,,,,,,,,
afe:12052,,nm:ae,nm:rome,nm:as,85,86,,,,,,,,,,,,,,,,,
afe:12053,,nm:ar,nm:rome,nm:denarius,103,111,,,2.63,,,,,,,,,,,,,,
afe:12054,,nm:ae,nm:rome,nm:sestertius,140,144,,,21.82,,,,,,,,,,,,,,
afe:12055,,nm:ar,nm:rome,nm:antoninianus,259,261,,,3.37,,,,,,,,,,,,,,
afe:12056,,nm:ar,nm:rome,nm:antoninianus,260,268,A/-//-,,1.7,,,,,,,,,,,,,,
afe:12057,,,,,,,,,,,,,,,,,,,,,,,
afe:12058,,nm:ae,nm:rome,nm:follis,313,313,R/F//?,,,,,,,,,,,,,,,,
afe:12059,,nm:ae,nm:rome,nm:sestertius,138,161,,,,,,,,,,,,,,,,,
afe:12060,,nm:ae,,,,,,,,,,,,,,,,,,,,,
afe:12061,,nm:av,,,-125,-100,,,,,,,,,,,,,,,,,
afe:12062,,,,,,,,,,,,,,,,,,,,,,,
afe:12063,,nm:av,,,-150,-50,,,7.16,,,,,,,,,,,,,,
afe:12064,,nm:av,,,-150,-50,,,7.33,,,,,,,,,,,,,,
afe:12065,,nm:ar,nm:rome,nm:denarius,158,159,,,,,,,,,,,,,,,,,
afe:12066,,nm:av,,,-150,-50,,,1.97,,,,,,,,,,,,,,
afe:12067,,nm:ar,,,-99,-33,,,1.65,,,,,,,,,,,,,,
afe:12068,,nm:ar,,,-99,-33,,,1.75,,,,,,,,,,,,,,
afe:12069,,nm:ar,,,-99,-33,,,1.4,,,,,,,,,,,,,,
afe:12070,,nm:ar,,,-150,-50,,,4.08,,,,,,,,,,,,,,
afe:12071,,nm:ae,nm:treveri,,352,352,-/*//TRP,,3.12,,,,,,,,,,,,,,
afe:12072,,nm:ar,,nm:denarius,72,96,,,,,,,,,,,,,,,,,
afe:12073,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,278,279,L/Delta//-,,,,,,,,,,,,,,,,
afe:12074,,nm:ar,nm:rome,nm:denarius,218,222,,,,,,,,,,,,,,,,,
afe:12075,,nm:ar,nm:carthage,nm:antoninianus,303,303,,,,,,,,,,,,,,,,,
afe:12076,,nm:ae,nm:aquileia,nm:follis,337,340,-/-//AQP,,,,,,,,,,,,,,,,
afe:12077,,nm:ae,nm:rome,nm:sestertius,164,169,,,,,,,,,,,,,,,,,
afe:12078,,,,,,,,,,,,,,,,,,,,,,,
afe:12079,,nm:ae,nm:rome,nm:sestertius,150,151,,,20.3,,,,,,,,,,,,,,
afe:12080,,nm:ar,nm:rome,nm:denarius,168,168,,,,,,,,,,,,,,,,,
afe:12081,,nm:ar,nm:rome,nm:denarius,199,200,,,,,,,,,,,,,,,,,
afe:12082,,nm:ae,,,306,337,,,,,,,,,,,,,,,,,
afe:12083,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,288,289,,,,,,,,,,,,,,,,,
afe:12084,,nm:ar,,,-150,-50,,,,,,,,,,,,,,,,,
afe:12085,,nm:ae,,,,,,,,,,,,,,,,,,,,,
afe:12086,,nm:av,,,-199,-100,,,,,,,,,,,,,,,,,
afe:12087,,nm:ae,,,364,378,,,,,,,,,,,,,,,,,
afe:12088,,nm:ae,nm:rome,nm:sestertius,155,156,,,,,,,,,,,,,,,,,
afe:12249,,nm:ar,nm:rome,nm:denarius,153,154,,,3.16,,,,,,,,,1.0,2.0,2.0,2.0,,
afe:12250,,nm:ar,nm:rome,nm:denarius,164,165,,,2.91,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12251,,nm:ar,nm:rome,nm:denarius,134,138,,,3.18,,,,,,,,,1.0,2.0,1.0,2.0,,
afe:12252,,nm:ar,nm:rome,nm:denarius,139,139,,,3.16,,,,,,,,,1.0,2.0,2.0,2.0,,
afe:12253,,nm:ar,nm:rome,nm:denarius,141,161,,,3.02,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12254,,nm:ar,nm:rome,nm:denarius,101,111,,,2.58,,,,,,,,,1.0,2.0,2.0,2.0,,
afe:12255,,nm:ar,nm:rome,nm:denarius,188,189,,,1.98,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12256,,nm:ar,nm:rome,nm:denarius,132,134,,,2.78,,,,,,,,,1.0,1.0,2.0,2.0,,
afe:12257,,nm:ar,nm:rome,nm:denarius,161,176,,,2.78,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12258,,nm:ar,nm:rome,nm:denarius,161,161,,,2.59,,,,,,,,,1.0,1.0,2.0,1.0,,
afe:12259,,nm:ar,nm:rome,nm:denarius,187,188,,,1.92,,,,,,,,,1.0,1.0,2.0,2.0,,
afe:12260,,nm:ar,nm:rome,nm:denarius,145,161,,,2.26,,,,,1,1,"[   ]ON III VSAVC FIVSPPTIIOY
",I [   ] IIII,1.0,1.0,2.0,2.0,,
afe:12261,,nm:ar,nm:rome,nm:denarius,186,187,,,2.49,,,,,,,,,1.0,2.0,2.0,1.0,,
afe:12262,,nm:ar,,nm:denarius,1,199,,,5.35,,,,,,,,,5.0,5.0,5.0,5.0,,
afe:12263,,nm:ar,nm:rome,nm:denarius,72,73,,,2.55,,,,,,,,,1.0,3.0,1.0,2.0,,
afe:12264,,nm:ae,nm:rome,nm:sestertius,121,122,,,18.1,,,,,,,,,2.0,4.0,2.0,4.0,,
afe:12265,,nm:ar,nm:rome,nm:denarius,103,111,,,2.43,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12266,,nm:ar,nm:rome,nm:denarius,-76,-76,,,3.45,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12267,,nm:ae,,nm:dupondius,1,199,,,10.83,,,,,,,,,5.0,5.0,5.0,5.0,,
afe:12268,,nm:ar,nm:rome,nm:denarius,-46,-46,,,3.38,,,,,,,,,3.0,3.0,2.0,2.0,,
afe:12271,,nm:ae,nm:rome,nm:sestertius,134,138,,,23.4,,,,,1,1,HADRIANVS-AVGCOSIIIPP. ,steh. weibl. Gestalt n. r. m. Füllhorn.,2.0,3.0,2.0,4.0,,
afe:12272,,nm:ae,nm:emerita,nm:sestertius,81,96,,,19.99,,,,,,,,,3.0,5.0,4.0,5.0,,
afe:12273,,nm:ar,nm:rome,nm:denarius,161,175,,,2.83,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12274,,nm:ar,nm:rome,nm:denarius,134,138,,,2.47,,,,,,,,,2.0,2.0,2.0,3.0,,
afe:12275,,nm:ar,nm:rome,nm:denarius,156,157,,,2.65,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12276,,nm:ar,nm:rome,nm:denarius,141,161,,,2.08,,,,,1,1,DIVA FAV-[    ].,,3.0,3.0,2.0,2.0,,
afe:12277,,nm:ar,nm:rome,nm:denarius,117,138,,,2.23,,,,,1,1,,st. weib. Figur n. l.,3.0,4.0,3.0,4.0,,
afe:12278,,nm:ar,nm:rome,nm:denarius,138,138,,,3.02,,,,,,,,,2.0,2.0,3.0,3.0,,
afe:12279,,nm:ae,,,364,378,,,2.36,,,,,1,1,DNVALENS-[   ].,,2.0,2.0,2.0,3.0,,
afe:12280,,nm:ar,nm:rome,nm:denarius,185,190,,,1.24,,,,,1,1,"(...) FEL AVG (...)
",(...) C (...)| sth. Gestalt n. l.,0.0,0.0,4.0,4.0,,
afe:12281,,nm:ar,nm:rome,nm:denarius,180,180,,,2.57,,,,,,,,,2.0,3.0,2.0,2.0,,
afe:12282,,nm:ar,nm:rome,nm:denarius,141,161,,,2.52,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12284,,nm:ar,nm:rome,nm:denarius,139,161,,,1.37,,,,,,,,,0.0,0.0,4.0,4.0,,
afe:12285,,nm:ar,nm:rome,nm:denarius,155,157,,,2.32,,,,,,,,,3.0,3.0,2.0,2.0,,
afe:12286,,nm:ae,,,,,,,1.01,,,,,,,,,4.0,5.0,3.0,4.0,,
afe:12287,,nm:ar,nm:rome,nm:denarius,161,180,,,3.18,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12288,,nm:ae,nm:rome,nm:sestertius,238,243,,,20.92,,,,,,,,,3.0,3.0,3.0,3.0,,
afe:12289,,nm:ar,nm:rome,nm:denarius,98,117,,,2.39,,,,,,,,,2.0,2.0,3.0,3.0,,
afe:12290,,nm:ae,,nm:sestertius,180,192,,,18.67,,,,,,,,,3.0,3.0,3.0,3.0,,
afe:12291,,nm:ar,nm:rome,nm:denarius,192,192,,,1.83,,,,,,,,,2.0,2.0,2.0,1.0,,
afe:12292,,nm:ar,nm:rome,nm:denarius,141,161,,,2.05,,,,,,,,,3.0,3.0,3.0,3.0,,
afe:12293,,nm:ar,nm:rome,nm:denarius,187,188,,,1.61,,,,,,,,,1.0,2.0,1.0,2.0,,
afe:12294,,nm:ar,nm:rome,nm:denarius,164,180,,,2.74,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12295,,nm:ae,,nm:follis,318,319,ST?,,1.56,,,,,1,1,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,1.0,1.0,1.0,2.0,,
afe:12296,,nm:ar,nm:rome,nm:denarius,69,79,,,1.4,,,,,,,,,1.0,3.0,2.0,3.0,,
afe:12297,,nm:ar,nm:rome,nm:denarius,77,78,,,2.65,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12298,,nm:ae,,nm:sestertius,161,210,,,5.6,,,,,1,1,Kopf n. r. (m. Lrbkr.).,Kopf n. r. (m. Lrbkr.).,4.0,5.0,3.0,5.0,,
afe:12299,,nm:ar,nm:rome,nm:denarius,170,171,,,2.79,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12300,,nm:ar,nm:rome,nm:denarius,162,163,,,2.81,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12301,,nm:ar,nm:rome,nm:denarius,169,170,,,2.77,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12302,,nm:ar,nm:rome,nm:denarius,172,173,,,2.57,,,,,,,,,1.0,2.0,1.0,2.0,,
afe:12303,,nm:ar,nm:rome,nm:denarius,164,180,,,2.85,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12304,,nm:ar,nm:rome,nm:denarius,190,190,,,2.03,,,,,,,,,2.0,2.0,1.0,2.0,,
afe:12305,,nm:ar,nm:rome,nm:denarius,162,163,,,2.71,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12306,,nm:ar,nm:rome,nm:denarius,186,187,,,1.64,,,,,,,,,2.0,3.0,3.0,3.0,,
afe:12307,,nm:ae,nm:rome,nm:as,240,240,,,9.5,,,,,,,,,2.0,3.0,3.0,4.0,,
afe:12308,,nm:ar,nm:rome,nm:denarius,138,138,,,2.6,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12309,,nm:ar,nm:rome,nm:antoninianus,247,249,,,2.77,,,,,,,,,2.0,3.0,3.0,3.0,,
afe:12310,,nm:ar,nm:rome,nm:denarius,69,96,,,1.39,,,,,,,,,3.0,4.0,3.0,3.0,,
afe:12311,,nm:ae,nm:rome,nm:as,141,161,,,1.14,,,,,1,1,[  ]-FAV[  ]. Kopf n. r. ,"steh. weibl. Figur n. l.
",3.0,4.0,2.0,4.0,,
afe:12312,,nm:billon,nm:alexandreia_egypt,nm:tetradrachm,287,288,,,7.28,,,,,1,1,[   ]IAN[   ]. ,Spes/Elpis steht m. Blume n. l. B im Felde rechts.,4.0,3.0,4.0,4.0,,
afe:12313,,nm:ar,nm:rome,nm:antoninianus,256,258,,,2.63,,,,,,,,,1.0,1.0,1.0,2.0,,
afe:12314,,nm:ar,nm:rome,nm:denarius,145,161,,,2.68,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12315,,nm:ar,nm:rome,nm:denarius,158,160,,,2.77,,,,,,,,,2.0,1.0,1.0,1.0,,
afe:12316,,nm:ar,nm:rome,nm:denarius,231,235,,,2.2,,,,,,,,,1.0,1.0,1.0,2.0,,
afe:12317,,nm:ar,,,,,,,2.75,,,,,,,,,5.0,5.0,5.0,5.0,,
afe:12318,,nm:ar,nm:lycia,nm:drachma,98,99,,,2.73,,,,,1,1,,"Vs. Kopf n. r. m. Lrbkr., AYT [...]KAIC NE? T?AIANOC CEB ?E?M. Rs. Zwei Lyren. [...] YPAT.B[...].",1.0,2.0,1.0,1.0,,
afe:12319,,nm:ar,nm:rome,nm:denarius,134,138,,,2.76,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12320,,nm:ar,nm:rome,nm:denarius,74,74,,,2.75,,,,,,,,,2.0,2.0,3.0,2.0,,
afe:12321,,nm:ar,nm:rome,nm:denarius,145,161,,,2.75,,,,,,,,,2.0,2.0,1.0,1.0,,
afe:12322,,nm:ar,nm:rome,nm:denarius,128,136,,,2.94,,,,,,,,,2.0,2.0,1.0,1.0,,
afe:12323,,nm:ar,nm:rome,nm:denarius,164,180,,,2.75,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12324,,nm:ae,,nm:sestertius,161,192,,,17.3,,,,,1,1,bärt. Kopf n. r.,,0.0,0.0,4.0,4.0,,
afe:12325,,nm:ar,nm:rome,nm:denarius,186,187,,,2.49,,,,,,,,,1.0,2.0,1.0,1.0,,
afe:12326,,nm:ar,nm:rome,nm:denarius,70,70,,,2.85,,,,,,,,,3.0,2.0,3.0,3.0,,
afe:12327,,nm:ae,nm:cyzicus,nm:follis,312,313,-/S//SMK,,2.64,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12328,,nm:ae,nm:rome,nm:follis,315,315,S/F//RT,,3.08,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12329,,nm:ar,nm:rome,nm:denarius,145,161,,,2.97,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12330,,nm:ar,nm:rome,nm:denarius,156,157,,,2.84,,,,,,,,,2.0,2.0,1.0,1.0,,
afe:12331,,nm:ar,,nm:denarius,202,210,,,2.66,,,,,1,1,V.: [   ]RVS-P[   ].,V.: [   ]RVS-P[   ].,3.0,5.0,5.0,5.0,,
afe:12332,,nm:ar,nm:lugdunum,nm:antoninianus,257,257,,,3.44,,,,,,,,,1.0,2.0,2.0,2.0,,
afe:12333,,nm:ar,nm:rome,nm:denarius,103,111,,,2.93,,,,,,,,,2.0,3.0,3.0,3.0,,
afe:12334,,nm:ae,nm:lugdunum,nm:dupondius,71,72,,,12.83,,,,,,,,,2.0,3.0,2.0,2.0,,
afe:12335,,nm:ar,nm:rome,nm:denarius,161,162,,,2.76,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12337,,nm:ar,nm:rome; nm:lugdunum,nm:denarius,69,71,,,1.23,,,,,,,,,3.0,2.0,2.0,1.0,,
afe:12338,,nm:ar,,,,,,,1.16,,,,,1,1,,Vs. und Rs. zeigen Kopf.,3.0,2.0,2.0,2.0,,
afe:12339,gaz:2049858,nm:ar,nm:rome,nm:antoninianus,256,257,,,2.41,,,,,,,,,2.0,2.0,2.0,2.0,,
afe:12340,,nm:ae,,nm:dupondius,138,161,,,11.5,,,,,1,1,Kopf n. r. m. Strkr. ,steh. weibl. Gestalt n. l.,4.0,4.0,3.0,4.0,,
afe:12341,,nm:ar,,nm:denarius,69,69,,,1.79,,,,,,,,,4.0,4.0,5.0,4.0,,
afe:12342,,nm:ar,nm:rome,nm:denarius,161,161,,,3.02,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12343,,nm:ae,nm:rome,nm:sestertius,161,180,,,19.7,,,,,1,1,,steh. weibl. Gestalt m. erhob. R. u. Zepter.,4.0,4.0,4.0,4.0,,
afe:12344,,nm:ar,nm:rome,nm:denarius,65,66,,,2.81,,,,,,,,,2.0,3.0,2.0,2.0,,
afe:12345,,nm:ar,nm:rome,nm:denarius,235,236,,,2.18,,,,,,,,,1.0,1.0,1.0,2.0,,
afe:12346,,nm:ar,nm:rome,nm:denarius,171,172,,,3.13,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12347,,nm:ar,nm:rome,nm:denarius,175,177,,,2.83,,,,,,,,,1.0,1.0,2.0,2.0,,
afe:12348,,nm:ae,,nm:sestertius,193,211,,,8.15,,,,,,,,,4.0,5.0,5.0,5.0,,
afe:12349,,nm:ar,nm:rome,nm:antoninianus,251,253,,,2.83,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12350,,nm:ar,nm:rome,nm:denarius,73,73,,,,,,,,,,,,,,,,,
afe:12351,,nm:ae,nm:sirmium,,358,360,[ ]SIRM,,2.11,,,,,,,,,3.0,2.0,3.0,3.0,,
afe:12352,,nm:ae,nm:sirmium,,354,358,M/-//A[ ]I[  ]*,,2.41,,,,,,,,,2.0,1.0,3.0,1.0,,
afe:12353,,nm:ae,,nm:follis,335,340,SM(H/K/N)[ ],,0.92,,,,,,,,,2.0,2.0,3.0,2.0,,
afe:12354,,nm:ae,nm:constantinople,nm:follis,354,358,-/-//CONS[ ],,2.36,,,,,,,,,2.0,2.0,3.0,2.0,,
afe:12355,,nm:ar,nm:rome,nm:denarius,159,160,,,2.9,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12356,,nm:ar,nm:rome,nm:denarius,200,200,,,2.3,,,,,,,,,1.0,1.0,2.0,1.0,,
afe:12357,,nm:av,,,100,300,,,4.56,,,,,1,1,drap.Büste m. Krbkr. n. r. AVOVSO-IVSVIIVO. ,Victoria n. l.? [   |OV.,2.0,3.0,2.0,4.0,,
afe:12358,,nm:ae,,nm:ae3,250,400,,,2.2,,,,,1,1,,steh. Gestalt n. l. [  ]ASAVO(C?).,3.0,2.0,3.0,4.0,,
afe:12359,,nm:ar,nm:rome,nm:denarius,74,74,,,1.48,,,,,,,,,3.0,2.0,2.0,1.0,,
afe:12360,,nm:ar,nm:rome,nm:denarius,193,193,,,1.8,,,,,1,1,RS: OP [   ]| weibl. F. sitzend n. r. ,RS: OP [   ]| weibl. F. sitzend n. r. ,3.0,2.0,4.0,3.0,,
afe:12361,,nm:ar,nm:rome,nm:denarius,184,189,,,,,,,,,,,,2.0,3.0,2.0,2.0,,
afe:12362,,nm:ae,nm:rome,nm:as,-16,-6,,,5.98,,,,,,,,,0.0,0.0,4.0,4.0,,
afe:12363,,nm:ae,nm:lugdunum,nm:as,-7,-3,,SE (Wertz 168.2),6.65,,,,,,,,,4.0,5.0,4.0,4.0,,
afe:12364,,nm:ae,nm:rome,nm:as,90,91,,,8.78,,,,,,,,,2.0,2.0,2.0,3.0,,
afe:12365,,nm:ae,nm:lugdunum,nm:as,9,14,,,8.74,,,,,,,,,4.0,5.0,4.0,5.0,,
afe:12366,,nm:ae,nm:lugdunum,nm:as,-7,14,,,6.12,,,,,1,1,,Altar?,5.0,5.0,4.0,4.0,,
afe:12367,,nm:ae,,nm:ae3,-16,68,,?,2.51,,,,,,,,,5.0,5.0,5.0,5.0,,
afe:12368,,nm:ae,nm:lugdunum,nm:as,-7,-3,,,4.66,,,,,,,,,2.0,2.0,4.0,4.0,,
afe:12369,,nm:ae,nm:rome,nm:dupondius,161,176,,,4.83,,,,,,,,,3.0,4.0,4.0,4.0,,
afe:12495,,nm:ae,nm:rome,nm:as,37,41,,,10.54,,,,,,,,,1.0,2.0,2.0,2.0,,
afe:12496,,nm:ae,nm:lugdunum,nm:as,71,71,,,13.67,,,,,,,,,1.0,1.0,2.0,2.0,,
afe:12497,,nm:ae,nm:rome,nm:as,81,81,,,10.55,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12498,,nm:ae,nm:treveri,nm:follis,302,303,S/F//I-TR,,13266.0,,,,,,,,,1.0,1.0,1.0,1.0,,
afe:12499,,nm:ae,,,193,193,,,,,,,,,,,,,,,,,
afe:12742,,nm:av,nm:constantinople,nm:solidus,430,440,-/*//COMOB,,,,,,,,,,,,,,,,
afe:12743,gaz:2050073,nm:av,nm:constantinople,nm:solidus,430,440,-/*//CONOB,,,,,,,,,,,,,,,,
afe:12744,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,289,290,-/-//L€,,,,,,,,,,,,,,,,
afe:12745,,nm:ar,nm:rome,nm:antoninianus,249,251,,,,,,,,,,,,,,,,,
afe:12746,,nm:ae,nm:rome,nm:sestertius,183,184,,,,,,,,,,,,,,,,,
afe:12747,,nm:av,nm:constantinople,nm:solidus,476,491,-/-/CONOB,,,,,,,,,,,,,,,,
afe:12748,,nm:av,nm:constantinople,nm:solidus,476,491,-/-//CONOB,,,,,,,1,1,,VICTORI-A AVGGGZ,,,,,,
afe:12749,,nm:av,nm:treveri,nm:solidus,353,355,-/-//TR,,,,,,,,,,,,,,,,
afe:12750,gaz:2050022,nm:av,nm:rome,nm:solidus,425,455,R/M//COMOB,,,,,,,,,,,,,,,,
afe:12751,gaz:2050022,nm:ae,nm:rome,nm:as,141,161,,,,,,,,,,,,,,,,,
